390, 669.00
391, 672.90
392, 678.70
393, 680.90
394, 684.60
395, 686.90
396, 690.60
397, 694.00
398, 698.20
399, 701.80
400, 707.50
401, 710.40
402, 713.30
403, 717.00
404, 721.00
405, 726.10
406, 729.00
407, 733.40
408, 737.90
409, 740.90
410, 745.80
411, 748.30
412, 750.70
413, 753.30
414, 758.20
415, 762.40
416, 765.60
417, 769.00
418, 772.90
419, 775.60
420, 775.70
421, 776.30
422, 776.20
423, 776.40
424, 776.40
425, 774.00
426, 772.30
427, 766.70
428, 765.40
429, 761.00
430, 757.10
431, 753.60
432, 750.90
433, 746.30
434, 741.90
435, 739.80
436, 736.90
437, 733.20
438, 728.10
439, 725.00
440, 720.20
441, 715.30
442, 711.80
443, 709.00
444, 705.00
445, 702.00
446, 698.00
447, 694.50
448, 690.10
449, 685.40
450, 679.90
451, 678.90
452, 673.30
453, 669.60
454, 666.70
455, 662.00
456, 658.70
457, 658.50
458, 654.80
459, 651.80
460, 650.30
461, 649.00
462, 651.00
463, 654.60
464, 660.00
465, 666.20
466, 671.30
467, 678.60
468, 683.10
469, 686.10
470, 687.90
471, 690.00
472, 692.90
473, 697.30
474, 700.60
475, 705.10
476, 710.10
477, 714.40
478, 717.00
479, 721.00
480, 722.50
481, 727.30
482, 730.70
483, 735.70
484, 739.70
485, 743.70
486, 748.10
487, 749.30
488, 749.00
489, 748.90
490, 749.20
491, 746.40
492, 744.00
493, 741.00
494, 738.00
495, 735.20
496, 731.90
497, 729.20
498, 728.90
499, 728.00
500, 728.00
501, 727.70
502, 725.90
503, 727.00
504, 726.00
505, 723.00
506, 721.80
507, 718.90
508, 716.10
509, 712.40
510, 708.80
511, 704.10
512, 699.40
513, 695.00
514, 691.60
515, 686.80
516, 684.00
517, 680.00
518, 676.00
519, 671.60
520, 669.00
521, 664.90
522, 660.80
523, 656.40
524, 652.40
525, 647.80
526, 645.40
527, 641.10
528, 637.00
529, 632.10
530, 627.90
531, 626.00
532, 620.50
533, 617.80
534, 613.00
535, 608.20
536, 604.30
537, 598.90
538, 595.90
539, 591.00
540, 589.00
541, 585.10
542, 580.80
543, 574.60
544, 571.60
545, 566.00
546, 562.10
547, 557.90
548, 553.60
549, 550.00
550, 547.10
551, 542.80
552, 539.60
553, 539.30
554, 540.10
555, 540.00
556, 541.30
557, 545.00
558, 547.90
559, 551.10
560, 555.90
561, 561.00
562, 563.80
563, 570.70
564, 574.00
565, 577.20
566, 581.90
567, 586.90
568, 589.70
569, 593.00
570, 598.00
571, 601.40
572, 607.10
573, 611.10
574, 615.60
575, 618.60
576, 622.70
577, 627.50
578, 631.90
579, 635.60
580, 640.10
581, 644.60
582, 648.00
583, 653.20
584, 655.50
585, 659.50
586, 663.90
587, 669.00
588, 672.80
589, 677.80
590, 680.10
591, 685.20
592, 688.90
593, 692.00
594, 696.90
595, 699.40
596, 703.30
597, 708.00
598, 708.90
599, 710.30
600, 712.60
601, 713.00
602, 712.50
603, 711.80
604, 710.90
605, 710.40
606, 710.70
607, 710.60
608, 710.70
609, 710.60
610, 709.70
611, 710.80
612, 710.60
613, 711.20
614, 711.10
615, 710.70
616, 710.40
617, 710.40
618, 709.30
619, 710.60
620, 710.90
621, 711.10
622, 710.60
623, 710.30
624, 710.90
625, 710.30
